id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_score,away_winner,game_id,season,season_type,away_logo,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
320624014,s:40~l:59~e:320624014~c:320624014,2012-06-24T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-24T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,72,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,55,FALSE,320624014,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2012-06-24T23:00:00Z,2012-06-24,TRUE,TRUE
320624009,s:40~l:59~e:320624009~c:320624009,2012-06-24T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-24T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,64,FALSE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,74,TRUE,320624009,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,"","","",,,"",TRUE,2012-06-24T20:00:00Z,2012-06-24,TRUE,TRUE
320623011,s:40~l:59~e:320623011~c:320623011,2012-06-24T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-24T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,84,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,93,TRUE,320623011,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,"","","",,,"",TRUE,2012-06-24T01:00:00Z,2012-06-23,TRUE,TRUE
320623003,s:40~l:59~e:320623003~c:320623003,2012-06-24T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-24T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",70,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,73,TRUE,320623003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"","","",,,"",TRUE,2012-06-24T00:00:00Z,2012-06-23,TRUE,TRUE
320623008,s:40~l:59~e:320623008~c:320623008,2012-06-23T16:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-23T16:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,79,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,67,FALSE,320623008,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-06-23T16:30:00Z,2012-06-23,TRUE,TRUE
320622014,s:40~l:59~e:320622014~c:320622014,2012-06-23T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-23T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,82,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,76,FALSE,320622014,2012,2,"",2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2012-06-23T02:00:00Z,2012-06-22,TRUE,TRUE
320621008,s:40~l:59~e:320621008~c:320621008,2012-06-22T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-22T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,102,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,70,FALSE,320621008,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-06-22T00:00:00Z,2012-06-21,TRUE,TRUE
320621005,s:40~l:59~e:320621005~c:320621005,2012-06-21T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-21T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,95,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,61,FALSE,320621005,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,"","","",,,"",TRUE,2012-06-21T23:00:00Z,2012-06-21,TRUE,TRUE
320620006,s:40~l:59~e:320620006~c:320620006,2012-06-21T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-21T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,95,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,79,FALSE,320620006,2012,2,"",1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-06-21T02:30:00Z,2012-06-20,TRUE,TRUE
320620011,s:40~l:59~e:320620011~c:320620011,2012-06-21T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-21T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,80,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,77,FALSE,320620011,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,,"","","",,,"",TRUE,2012-06-21T02:00:00Z,2012-06-20,TRUE,TRUE
320619018,s:40~l:59~e:320619018~c:320619018,2012-06-19T23:00Z,6503,TRUE,FALSE,FALSE,FALSE,2012-06-19T23:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,88,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,85,FALSE,320619018,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,OT,TRUE,2012-06-19T23:00:00Z,2012-06-19,TRUE,TRUE
320619020,s:40~l:59~e:320619020~c:320619020,2012-06-19T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-19T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,60,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,73,TRUE,320619020,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,"","","",,,"",TRUE,2012-06-19T23:00:00Z,2012-06-19,TRUE,TRUE
320618006,s:40~l:59~e:320618006~c:320618006,2012-06-19T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-19T02:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,101,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,70,FALSE,320618006,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-06-19T02:30:00Z,2012-06-18,TRUE,TRUE
320617014,s:40~l:59~e:320617014~c:320617014,2012-06-18T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-18T01:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,65,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,62,FALSE,320617014,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2012-06-18T01:00:00Z,2012-06-17,TRUE,TRUE
320617003,s:40~l:59~e:320617003~c:320617003,2012-06-17T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-17T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",87,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,75,FALSE,320617003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,,"","","",,,"",TRUE,2012-06-17T20:00:00Z,2012-06-17,TRUE,TRUE
320617020,s:40~l:59~e:320617020~c:320617020,2012-06-17T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-17T19:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,73,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,75,TRUE,320617020,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,"","","",,,"",TRUE,2012-06-17T19:00:00Z,2012-06-17,TRUE,TRUE
320616017,s:40~l:59~e:320616017~c:320616017,2012-06-17T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-17T00:00Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",98,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,85,FALSE,320616017,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,"","","",,,OT,TRUE,2012-06-17T00:00:00Z,2012-06-16,TRUE,TRUE
320616005,s:40~l:59~e:320616005~c:320616005,2012-06-16T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-16T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,84,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,70,FALSE,320616005,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,"","","",,,"",TRUE,2012-06-16T23:00:00Z,2012-06-16,TRUE,TRUE
320615011,s:40~l:59~e:320615011~c:320615011,2012-06-16T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-16T02:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,60,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,78,TRUE,320615011,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,"","","",,,"",TRUE,2012-06-16T02:00:00Z,2012-06-15,TRUE,TRUE
320615003,s:40~l:59~e:320615003~c:320615003,2012-06-16T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-16T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",73,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,86,TRUE,320615003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,"","","",,,"",TRUE,2012-06-16T00:00:00Z,2012-06-15,TRUE,TRUE
320615020,s:40~l:59~e:320615020~c:320615020,2012-06-15T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-15T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,92,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,59,FALSE,320615020,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,,"","","",,,"",TRUE,2012-06-15T23:30:00Z,2012-06-15,TRUE,TRUE
320615016,s:40~l:59~e:320615016~c:320615016,2012-06-15T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-15T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,67,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,66,FALSE,320615016,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,,"","","",,,"",TRUE,2012-06-15T23:00:00Z,2012-06-15,TRUE,TRUE
320615018,s:40~l:59~e:320615018~c:320615018,2012-06-15T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-15T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,97,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,55,FALSE,320615018,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2012-06-15T23:00:00Z,2012-06-15,TRUE,TRUE
320613018,s:40~l:59~e:320613018~c:320613018,2012-06-14T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-14T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,81,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,87,TRUE,320613018,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2012-06-14T00:00:00Z,2012-06-13,TRUE,TRUE
320613019,s:40~l:59~e:320613019~c:320613019,2012-06-14T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-14T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,74,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,58,FALSE,320613019,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,"","","",,,"",TRUE,2012-06-14T00:00:00Z,2012-06-13,TRUE,TRUE
320610018,s:40~l:59~e:320610018~c:320610018,2012-06-10T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-10T21:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,92,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,73,FALSE,320610018,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,"",TRUE,2012-06-10T21:00:00Z,2012-06-10,TRUE,TRUE
320610009,s:40~l:59~e:320610009~c:320610009,2012-06-10T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-10T20:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,64,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,73,TRUE,320610009,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,,"","","",,,"",TRUE,2012-06-10T20:00:00Z,2012-06-10,TRUE,TRUE
320609003,s:40~l:59~e:320609003~c:320609003,2012-06-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-10T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",73,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,93,TRUE,320609003,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,,"","","",,,"",TRUE,2012-06-10T00:00:00Z,2012-06-09,TRUE,TRUE
320609017,s:40~l:59~e:320609017~c:320609017,2012-06-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-10T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",80,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,67,FALSE,320609017,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,,"","","",,,"",TRUE,2012-06-10T00:00:00Z,2012-06-09,TRUE,TRUE
320608006,s:40~l:59~e:320608006~c:320608006,2012-06-09T03:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-09T03:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,90,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,74,FALSE,320608006,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-06-09T03:00:00Z,2012-06-08,TRUE,TRUE
320608019,s:40~l:59~e:320608019~c:320608019,2012-06-09T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-09T00:30Z,"","",1,STD,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,98,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,91,FALSE,320608019,2012,2,"",,"","","",,,OT,TRUE,2012-06-09T00:30:00Z,2012-06-08,TRUE,TRUE
320608020,s:40~l:59~e:320608020~c:320608020,2012-06-08T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-08T23:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,60,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,57,FALSE,320608020,2012,2,"",,"","","",,,"",TRUE,2012-06-08T23:30:00Z,2012-06-08,TRUE,TRUE
320608005,s:40~l:59~e:320608005~c:320608005,2012-06-08T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-08T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,81,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,89,TRUE,320608005,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,,"","","",,,"",TRUE,2012-06-08T23:00:00Z,2012-06-08,TRUE,TRUE
320608016,s:40~l:59~e:320608016~c:320608016,2012-06-08T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-08T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,70,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,76,TRUE,320608016,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,,"","","",,,"",TRUE,2012-06-08T23:00:00Z,2012-06-08,TRUE,TRUE
320606008,s:40~l:59~e:320606008~c:320606008,2012-06-07T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-07T00:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,79,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,55,FALSE,320606008,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,2029,Target Center,Minneapolis,MN,19006,FALSE,"",TRUE,2012-06-07T00:00:00Z,2012-06-06,TRUE,TRUE
320605009,s:40~l:59~e:320605009~c:320605009,2012-06-05T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-05T23:00Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,79,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,74,FALSE,320605009,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,,"","","",,,"",TRUE,2012-06-05T23:00:00Z,2012-06-05,TRUE,TRUE
320603006,s:40~l:59~e:320603006~c:320603006,2012-06-04T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2012-06-04T00:30Z,"","",1,STD,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,67,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,65,FALSE,320603006,2012,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2012-06-04T00:30:00Z,2012-06-03,TRUE,TRUE
