id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,game_date_time,game_date,PBP,team_box,player_box
401507305,s:40~l:59~e:401507305~c:401507305,2023-08-12T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-12T23:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, August 12th at 7:30 PM EDT",8/12 - 7:30 PM EDT,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,0,,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,401507305,2023,2,2023-08-12T23:30:00Z,2023-08-12,FALSE,FALSE,FALSE
401507304,s:40~l:59~e:401507304~c:401507304,2023-08-12T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-12T02:00Z,"","",1,STD,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 11th at 10:00 PM EDT",8/11 - 10:00 PM EDT,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,0,,401507304,2023,2,2023-08-12T02:00:00Z,2023-08-11,FALSE,FALSE,FALSE
401507303,s:40~l:59~e:401507303~c:401507303,2023-08-11T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-11T23:30Z,"","",1,STD,3559,Barclays Center,Brooklyn,NY,17732,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 11th at 7:30 PM EDT",8/11 - 7:30 PM EDT,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,0,,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,401507303,2023,2,2023-08-11T23:30:00Z,2023-08-11,FALSE,FALSE,FALSE
401507301,s:40~l:59~e:401507301~c:401507301,2023-08-11T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-11T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, August 10th at 10:00 PM EDT",8/10 - 10:00 PM EDT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,0,,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,0,,401507301,2023,2,2023-08-11T02:00:00Z,2023-08-10,FALSE,FALSE,FALSE
401507302,s:40~l:59~e:401507302~c:401507302,2023-08-11T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-11T02:00Z,"","",1,STD,7224,Climate Pledge Arena,Seattle,WA,18100,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, August 10th at 10:00 PM EDT",8/10 - 10:00 PM EDT,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,401507302,2023,2,2023-08-11T02:00:00Z,2023-08-10,FALSE,FALSE,FALSE
401507300,s:40~l:59~e:401507300~c:401507300,2023-08-10T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-10T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, August 10th at 7:00 PM EDT",8/10 - 7:00 PM EDT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,0,,401507300,2023,2,2023-08-10T23:00:00Z,2023-08-10,FALSE,FALSE,FALSE
401507299,s:40~l:59~e:401507299~c:401507299,2023-08-09T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-09T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 8th at 10:00 PM EDT",8/8 - 10:00 PM EDT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,0,,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,0,,401507299,2023,2,2023-08-09T02:00:00Z,2023-08-08,FALSE,FALSE,FALSE
401507297,s:40~l:59~e:401507297~c:401507297,2023-08-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-09T00:00Z,"","",1,STD,5427,Wintrust Arena,Chicago,IL,10387,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 8th at 8:00 PM EDT",8/8 - 8:00 PM EDT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,0,,401507297,2023,2,2023-08-09T00:00:00Z,2023-08-08,FALSE,FALSE,FALSE
401507298,s:40~l:59~e:401507298~c:401507298,2023-08-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-09T00:00Z,"","",1,STD,3416,College Park Center,Arlington,TX,0,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 8th at 8:00 PM EDT",8/8 - 8:00 PM EDT,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,0,,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,401507298,2023,2,2023-08-09T00:00:00Z,2023-08-08,FALSE,FALSE,FALSE
401507296,s:40~l:59~e:401507296~c:401507296,2023-08-08T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-08T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 8th at 7:00 PM EDT",8/8 - 7:00 PM EDT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,0,,401507296,2023,2,2023-08-08T23:00:00Z,2023-08-08,FALSE,FALSE,FALSE
401507295,s:40~l:59~e:401507295~c:401507295,2023-08-08T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-08T19:00Z,"","",1,STD,7224,Climate Pledge Arena,Seattle,WA,18100,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 8th at 3:00 PM EDT",8/8 - 3:00 PM EDT,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,0,,401507295,2023,2,2023-08-08T19:00:00Z,2023-08-08,FALSE,FALSE,FALSE
401507294,s:40~l:59~e:401507294~c:401507294,2023-08-06T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-06T20:00Z,"","",1,STD,3416,College Park Center,Arlington,TX,0,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 6th at 4:00 PM EDT",8/6 - 4:00 PM EDT,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,0,,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,401507294,2023,2,2023-08-06T20:00:00Z,2023-08-06,FALSE,FALSE,FALSE
401507291,s:40~l:59~e:401507291~c:401507291,2023-08-06T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-06T19:00Z,"","",1,STD,6282,Gateway Center,College Park,GA,3500,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 6th at 3:00 PM EDT",8/6 - 3:00 PM EDT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,401507291,2023,2,2023-08-06T19:00:00Z,2023-08-06,FALSE,FALSE,FALSE
401507292,s:40~l:59~e:401507292~c:401507292,2023-08-06T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-06T19:00Z,"","",1,STD,3559,Barclays Center,Brooklyn,NY,17732,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 6th at 3:00 PM EDT",8/6 - 3:00 PM EDT,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,0,,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,401507292,2023,2,2023-08-06T19:00:00Z,2023-08-06,FALSE,FALSE,FALSE
401507293,s:40~l:59~e:401507293~c:401507293,2023-08-06T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-06T19:00Z,"","",1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, August 6th at 3:00 PM EDT",8/6 - 3:00 PM EDT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,0,,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,0,,401507293,2023,2,2023-08-06T19:00:00Z,2023-08-06,FALSE,FALSE,FALSE
401507290,s:40~l:59~e:401507290~c:401507290,2023-08-06T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-06T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sat, August 5th at 10:00 PM EDT",8/5 - 10:00 PM EDT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,0,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,401507290,2023,2,2023-08-06T02:00:00Z,2023-08-05,FALSE,FALSE,FALSE
401507288,s:40~l:59~e:401507288~c:401507288,2023-08-05T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-05T00:00Z,"","",1,STD,3416,College Park Center,Arlington,TX,0,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 4th at 8:00 PM EDT",8/4 - 8:00 PM EDT,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,0,,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,401507288,2023,2,2023-08-05T00:00:00Z,2023-08-04,FALSE,FALSE,FALSE
401507289,s:40~l:59~e:401507289~c:401507289,2023-08-05T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-05T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 4th at 8:00 PM EDT",8/4 - 8:00 PM EDT,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,0,,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,0,,401507289,2023,2,2023-08-05T00:00:00Z,2023-08-04,FALSE,FALSE,FALSE
401507286,s:40~l:59~e:401507286~c:401507286,2023-08-04T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-04T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 4th at 7:00 PM EDT",8/4 - 7:00 PM EDT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,0,,401507286,2023,2,2023-08-04T23:00:00Z,2023-08-04,FALSE,FALSE,FALSE
401507287,s:40~l:59~e:401507287~c:401507287,2023-08-04T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-04T23:00Z,"","",1,STD,5946,Entertainment & Sports Arena,Washington,DC,4200,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, August 4th at 7:00 PM EDT",8/4 - 7:00 PM EDT,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,0,,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,0,,401507287,2023,2,2023-08-04T23:00:00Z,2023-08-04,FALSE,FALSE,FALSE
401507285,s:40~l:59~e:401507285~c:401507285,2023-08-04T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-04T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Thu, August 3rd at 10:00 PM EDT",8/3 - 10:00 PM EDT,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,0,,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,401507285,2023,2,2023-08-04T02:00:00Z,2023-08-03,FALSE,FALSE,FALSE
401507284,s:40~l:59~e:401507284~c:401507284,2023-08-03T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-03T02:00Z,"","",1,STD,7224,Climate Pledge Arena,Seattle,WA,18100,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Wed, August 2nd at 10:00 PM EDT",8/2 - 10:00 PM EDT,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,0,,401507284,2023,2,2023-08-03T02:00:00Z,2023-08-02,FALSE,FALSE,FALSE
401507282,s:40~l:59~e:401507282~c:401507282,2023-08-02T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-02T02:00Z,"","",1,STD,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 1st at 10:00 PM EDT",8/1 - 10:00 PM EDT,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,401507282,2023,2,2023-08-02T02:00:00Z,2023-08-01,FALSE,FALSE,FALSE
401507283,s:40~l:59~e:401507283~c:401507283,2023-08-02T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-02T02:00Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 1st at 10:00 PM EDT",8/1 - 10:00 PM EDT,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,0,,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,0,,401507283,2023,2,2023-08-02T02:00:00Z,2023-08-01,FALSE,FALSE,FALSE
401507280,s:40~l:59~e:401507280~c:401507280,2023-08-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-01T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 1st at 7:00 PM EDT",8/1 - 7:00 PM EDT,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,0,,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,0,,401507280,2023,2,2023-08-01T23:00:00Z,2023-08-01,FALSE,FALSE,FALSE
401507281,s:40~l:59~e:401507281~c:401507281,2023-08-01T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-08-01T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Tue, August 1st at 7:00 PM EDT",8/1 - 7:00 PM EDT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,0,,401507281,2023,2,2023-08-01T23:00:00Z,2023-08-01,FALSE,FALSE,FALSE
401507278,s:40~l:59~e:401507278~c:401507278,2023-07-30T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-07-30T22:00Z,"","",1,STD,4005,Michelob ULTRA Arena,Las Vegas,NV,12000,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 30th at 6:00 PM EDT",7/30 - 6:00 PM EDT,4,17,s:40~l:59~t:17,Las Vegas,Aces,LV,Las Vegas Aces,Aces,000000,c7cfd4,TRUE,780,https://a.espncdn.com/i/teamlogos/wnba/500/lv.png,0,,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,0,,401507278,2023,2,2023-07-30T22:00:00Z,2023-07-30,FALSE,FALSE,FALSE
401507276,s:40~l:59~e:401507276~c:401507276,2023-07-30T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-07-30T20:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 30th at 4:00 PM EDT",7/30 - 4:00 PM EDT,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,0,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,401507276,2023,2,2023-07-30T20:00:00Z,2023-07-30,FALSE,FALSE,FALSE
401507277,s:40~l:59~e:401507277~c:401507277,2023-07-30T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-07-30T20:00Z,"","",1,STD,5427,Wintrust Arena,Chicago,IL,10387,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 30th at 4:00 PM EDT",7/30 - 4:00 PM EDT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,0,,401507277,2023,2,2023-07-30T20:00:00Z,2023-07-30,FALSE,FALSE,FALSE
401507279,s:40~l:59~e:401507279~c:401507279,2023-07-30T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-07-30T20:00Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 30th at 4:00 PM EDT",7/30 - 4:00 PM EDT,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,0,,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,0,,401507279,2023,2,2023-07-30T20:00:00Z,2023-07-30,FALSE,FALSE,FALSE
401507275,s:40~l:59~e:401507275~c:401507275,2023-07-30T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-07-30T19:00Z,"","",1,STD,6282,Gateway Center,College Park,GA,3500,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 30th at 3:00 PM EDT",7/30 - 3:00 PM EDT,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,0,,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,0,,401507275,2023,2,2023-07-30T19:00:00Z,2023-07-30,FALSE,FALSE,FALSE
401507274,s:40~l:59~e:401507274~c:401507274,2023-07-30T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-07-30T17:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Sun, July 30th at 1:00 PM EDT",7/30 - 1:00 PM EDT,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,0,,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,0,,401507274,2023,2,2023-07-30T17:00:00Z,2023-07-30,FALSE,FALSE,FALSE
401507272,s:40~l:59~e:401507272~c:401507272,2023-07-29T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2023-07-29T00:00Z,"","",1,STD,5427,Wintrust Arena,Chicago,IL,10387,TRUE,0,0,0,1,STATUS_SCHEDULED,pre,FALSE,Scheduled,"Fri, July 28th at 8:00 PM EDT",7/28 - 8:00 PM EDT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,0,,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,0,,401507272,2023,2,2023-07-29T00:00:00Z,2023-07-28,FALSE,FALSE,FALSE
