id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,home_logo,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
400445739,s:40~l:59~e:400445739~c:400445739,2013-08-09T00:00Z,8723,TRUE,FALSE,FALSE,FALSE,2013-08-09T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,75,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,79,TRUE,400445739,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-08-09T00:00:00Z,2013-08-08,TRUE,TRUE
400445738,s:40~l:59~e:400445738~c:400445738,2013-08-08T23:00Z,7076,TRUE,FALSE,FALSE,FALSE,2013-08-08T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,64,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,74,TRUE,400445738,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2013-08-08T23:00:00Z,2013-08-08,TRUE,TRUE
400445737,s:40~l:59~e:400445737~c:400445737,2013-08-07T02:00Z,6877,TRUE,FALSE,FALSE,FALSE,2013-08-07T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,65,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,80,TRUE,400445737,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-08-07T02:00:00Z,2013-08-06,TRUE,TRUE
400445735,s:40~l:59~e:400445735~c:400445735,2013-08-07T00:00Z,4135,TRUE,FALSE,FALSE,FALSE,2013-08-07T00:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,58,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,64,TRUE,400445735,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2013-08-07T00:00:00Z,2013-08-06,TRUE,TRUE
400445736,s:40~l:59~e:400445736~c:400445736,2013-08-07T00:00Z,5390,TRUE,FALSE,FALSE,FALSE,2013-08-07T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,80,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,93,TRUE,400445736,2013,2,"","",TRUE,2013-08-07T00:00:00Z,2013-08-06,TRUE,TRUE
400445878,s:40~l:59~e:400445878~c:400445878,2013-08-06T23:00Z,5792,TRUE,FALSE,FALSE,FALSE,2013-08-06T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,72,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,74,TRUE,400445878,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2013-08-06T23:00:00Z,2013-08-06,TRUE,TRUE
400445875,s:40~l:59~e:400445875~c:400445875,2013-08-06T15:00Z,8907,TRUE,FALSE,FALSE,FALSE,2013-08-06T15:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,93,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,88,FALSE,400445875,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2013-08-06T15:00:00Z,2013-08-06,TRUE,TRUE
400445851,s:40~l:59~e:400445851~c:400445851,2013-08-04T23:00Z,9032,TRUE,FALSE,FALSE,FALSE,2013-08-04T23:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,90,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,72,FALSE,400445851,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-08-04T23:00:00Z,2013-08-04,TRUE,TRUE
400445848,s:40~l:59~e:400445848~c:400445848,2013-08-04T20:30Z,7950,TRUE,FALSE,FALSE,FALSE,2013-08-04T20:30Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,69,TRUE,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,"",65,FALSE,400445848,2013,2,"","",TRUE,2013-08-04T20:30:00Z,2013-08-04,TRUE,TRUE
400445846,s:40~l:59~e:400445846~c:400445846,2013-08-04T20:00Z,7092,TRUE,FALSE,FALSE,FALSE,2013-08-04T20:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,57,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,75,TRUE,400445846,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-08-04T20:00:00Z,2013-08-04,TRUE,TRUE
400445842,s:40~l:59~e:400445842~c:400445842,2013-08-04T02:00Z,8138,TRUE,FALSE,FALSE,FALSE,2013-08-04T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,82,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,76,FALSE,400445842,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-08-04T02:00:00Z,2013-08-03,TRUE,TRUE
400445840,s:40~l:59~e:400445840~c:400445840,2013-08-03T23:00Z,8610,TRUE,FALSE,FALSE,FALSE,2013-08-03T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,79,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,58,FALSE,400445840,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2013-08-03T23:00:00Z,2013-08-03,TRUE,TRUE
400445837,s:40~l:59~e:400445837~c:400445837,2013-08-03T22:00Z,6245,TRUE,FALSE,FALSE,FALSE,2013-08-03T22:00Z,"","",1,STD,1826,Prudential Center,Newark,NJ,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,66,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,88,TRUE,400445837,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",TRUE,2013-08-03T22:00:00Z,2013-08-03,TRUE,TRUE
400445834,s:40~l:59~e:400445834~c:400445834,2013-08-03T00:30Z,5134,TRUE,FALSE,FALSE,FALSE,2013-08-03T00:30Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,85,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,78,FALSE,400445834,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2013-08-03T00:30:00Z,2013-08-02,TRUE,TRUE
400445829,s:40~l:59~e:400445829~c:400445829,2013-08-03T00:00Z,8733,TRUE,FALSE,FALSE,FALSE,2013-08-03T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,85,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",63,FALSE,400445829,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-08-03T00:00:00Z,2013-08-02,TRUE,TRUE
400445830,s:40~l:59~e:400445830~c:400445830,2013-08-03T00:00Z,6168,TRUE,FALSE,FALSE,FALSE,2013-08-03T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,96,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,89,FALSE,400445830,2013,2,"","",TRUE,2013-08-03T00:00:00Z,2013-08-02,TRUE,TRUE
400445825,s:40~l:59~e:400445825~c:400445825,2013-08-02T02:00Z,6457,TRUE,FALSE,FALSE,FALSE,2013-08-02T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,88,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,79,FALSE,400445825,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-08-02T02:00:00Z,2013-08-01,TRUE,TRUE
400445822,s:40~l:59~e:400445822~c:400445822,2013-08-01T23:00Z,4971,TRUE,FALSE,FALSE,FALSE,2013-08-01T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,70,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,64,FALSE,400445822,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",TRUE,2013-08-01T23:00:00Z,2013-08-01,TRUE,TRUE
400445821,s:40~l:59~e:400445821~c:400445821,2013-07-31T23:00Z,6711,TRUE,FALSE,FALSE,FALSE,2013-07-31T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,78,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,88,TRUE,400445821,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-07-31T23:00:00Z,2013-07-31,TRUE,TRUE
400470769,s:40~l:59~e:400470769~c:400470769,2013-07-27T19:30Z,9323,TRUE,TRUE,FALSE,FALSE,2013-07-27T19:30Z,event,WNBA ALL-STAR GAME,4,ALLSTAR,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,98,s:40~l:59~t:98,Eastern Conf,East,EAST,EAST,EAST,"","",TRUE,,98,FALSE,99,s:40~l:59~t:99,Western Conf,West,WEST,WEST,WEST,"","",TRUE,763,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/west.png,102,TRUE,400470769,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/east.png,"",TRUE,2013-07-27T19:30:00Z,2013-07-27,TRUE,TRUE
400445817,s:40~l:59~e:400445817~c:400445817,2013-07-25T19:30Z,12651,TRUE,FALSE,FALSE,FALSE,2013-07-25T19:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,66,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,73,TRUE,400445817,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",TRUE,2013-07-25T19:30:00Z,2013-07-25,TRUE,TRUE
400445811,s:40~l:59~e:400445811~c:400445811,2013-07-25T16:30Z,12086,TRUE,FALSE,FALSE,FALSE,2013-07-25T16:30Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,65,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,53,FALSE,400445811,2013,2,"","",TRUE,2013-07-25T16:30:00Z,2013-07-25,TRUE,TRUE
400445812,s:40~l:59~e:400445812~c:400445812,2013-07-25T16:30Z,5018,TRUE,FALSE,FALSE,FALSE,2013-07-25T16:30Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,60,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,71,TRUE,400445812,2013,2,"","",TRUE,2013-07-25T16:30:00Z,2013-07-25,TRUE,TRUE
400445806,s:40~l:59~e:400445806~c:400445806,2013-07-24T23:00Z,4434,TRUE,FALSE,FALSE,FALSE,2013-07-24T23:00Z,"","",1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,74,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,65,FALSE,400445806,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",TRUE,2013-07-24T23:00:00Z,2013-07-24,TRUE,TRUE
400445804,s:40~l:59~e:400445804~c:400445804,2013-07-24T17:00Z,16404,TRUE,FALSE,FALSE,FALSE,2013-07-24T17:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,81,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,69,FALSE,400445804,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",TRUE,2013-07-24T17:00:00Z,2013-07-24,TRUE,TRUE
400445802,s:40~l:59~e:400445802~c:400445802,2013-07-24T15:30Z,14411,TRUE,FALSE,FALSE,FALSE,2013-07-24T15:30Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,82,TRUE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,78,FALSE,400445802,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-07-24T15:30:00Z,2013-07-24,TRUE,TRUE
400445799,s:40~l:59~e:400445799~c:400445799,2013-07-23T23:00Z,7577,TRUE,FALSE,FALSE,FALSE,2013-07-23T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,72,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,77,TRUE,400445799,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2013-07-23T23:00:00Z,2013-07-23,TRUE,TRUE
400445796,s:40~l:59~e:400445796~c:400445796,2013-07-21T22:00Z,9806,TRUE,FALSE,FALSE,FALSE,2013-07-21T22:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,77,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,82,TRUE,400445796,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",TRUE,2013-07-21T22:00:00Z,2013-07-21,TRUE,TRUE
400445791,s:40~l:59~e:400445791~c:400445791,2013-07-21T20:30Z,4107,TRUE,FALSE,FALSE,FALSE,2013-07-21T20:30Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,90,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,1827,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,63,FALSE,400445791,2013,2,"","",TRUE,2013-07-21T20:30:00Z,2013-07-21,TRUE,TRUE
400445789,s:40~l:59~e:400445789~c:400445789,2013-07-21T20:00Z,6516,TRUE,FALSE,FALSE,FALSE,2013-07-21T20:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,52,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,65,TRUE,400445789,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",TRUE,2013-07-21T20:00:00Z,2013-07-21,TRUE,TRUE
400445785,s:40~l:59~e:400445785~c:400445785,2013-07-21T02:00Z,6357,TRUE,FALSE,FALSE,FALSE,2013-07-21T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,64,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,65,TRUE,400445785,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",TRUE,2013-07-21T02:00:00Z,2013-07-20,TRUE,TRUE
400445779,s:40~l:59~e:400445779~c:400445779,2013-07-21T00:00Z,6037,TRUE,FALSE,FALSE,FALSE,2013-07-21T00:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,1847,80,TRUE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,69,FALSE,400445779,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",TRUE,2013-07-21T00:00:00Z,2013-07-20,TRUE,TRUE
400445782,s:40~l:59~e:400445782~c:400445782,2013-07-21T00:00Z,8375,TRUE,FALSE,FALSE,FALSE,2013-07-21T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,60,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,52,FALSE,400445782,2013,2,"","",TRUE,2013-07-21T00:00:00Z,2013-07-20,TRUE,TRUE
400445773,s:40~l:59~e:400445773~c:400445773,2013-07-20T00:00Z,7105,TRUE,FALSE,FALSE,FALSE,2013-07-20T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Silver Stars,SA,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,71,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,87,TRUE,400445773,2013,2,"","",TRUE,2013-07-20T00:00:00Z,2013-07-19,TRUE,TRUE
400445775,s:40~l:59~e:400445775~c:400445775,2013-07-20T00:00Z,5294,TRUE,FALSE,FALSE,FALSE,2013-07-20T00:00Z,"","",1,STD,1911,BOK Center,Tulsa,OK,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Tulsa,Shock,TUL,Tulsa Shock,Shock,11213e,c5d646,FALSE,1911,64,TRUE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,58,FALSE,400445775,2013,2,"","",TRUE,2013-07-20T00:00:00Z,2013-07-19,TRUE,TRUE
400445765,s:40~l:59~e:400445765~c:400445765,2013-07-19T23:00Z,6434,TRUE,FALSE,FALSE,FALSE,2013-07-19T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,77,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,70,FALSE,400445765,2013,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",TRUE,2013-07-19T23:00:00Z,2013-07-19,TRUE,TRUE
